event,key,key_hold_time,timestamp,inter_key_delay,is_backspace,session_time_of_day,user_id,session_id
press,Key.space,,1750094769.338,1.717,0.0,0.9557,user1,s6
release,Key.space,0.087,1750094769.424,,,,user1,s6
press,r,,1750094769.763,0.425,0.0,0.9557,user1,s6
release,r,0.043,1750094769.806,,,,user1,s6
press,e,,1750094769.944,0.181,0.0,0.9557,user1,s6
release,e,0.029,1750094769.972,,,,user1,s6
press,q,,1750094770.363,0.419,0.0,0.9557,user1,s6
release,q,0.031,1750094770.394,,,,user1,s6
press,u,,1750094770.574,0.211,0.0,0.9557,user1,s6
release,u,0.043,1750094770.617,,,,user1,s6
press,i,,1750094770.736,0.162,0.0,0.9557,user1,s6
release,i,0.091,1750094770.828,,,,user1,s6
press,r,,1750094770.934,0.197,0.0,0.9557,user1,s6
release,r,0.084,1750094771.017,,,,user1,s6
press,e,,1750094771.134,0.201,0.0,0.9557,user1,s6
release,e,0.066,1750094771.201,,,,user1,s6
press,d,,1750094771.346,0.211,0.0,0.9557,user1,s6
release,d,0.063,1750094771.409,,,,user1,s6
press,Key.space,,1750094771.535,0.189,0.0,0.9557,user1,s6
release,Key.space,0.063,1750094771.598,,,,user1,s6
press,h,,1750094774.354,2.818,0.0,0.9557,user1,s6
release,h,0.075,1750094774.429,,,,user1,s6
press,u,,1750094774.548,0.195,0.0,0.9557,user1,s6
release,u,0.064,1750094774.612,,,,user1,s6
press,m,,1750094774.828,0.28,0.0,0.9557,user1,s6
release,m,0.086,1750094774.914,,,,user1,s6
press,a,,1750094774.983,0.155,0.0,0.9557,user1,s6
release,a,0.091,1750094775.074,,,,user1,s6
press,n,,1750094775.143,0.16,0.0,0.9557,user1,s6
release,n,0.036,1750094775.179,,,,user1,s6
press,Key.space,,1750094775.292,0.149,0.0,0.9557,user1,s6
release,Key.space,0.064,1750094775.357,,,,user1,s6
press,j,,1750094775.683,0.391,0.0,0.9557,user1,s6
release,j,0.074,1750094775.757,,,,user1,s6
press,u,,1750094775.869,0.186,0.0,0.9557,user1,s6
release,u,0.07,1750094775.94,,,,user1,s6
press,d,,1750094776.183,0.314,0.0,0.9557,user1,s6
release,d,0.05,1750094776.233,,,,user1,s6
press,g,,1750094776.414,0.231,0.0,0.9557,user1,s6
release,g,0.067,1750094776.482,,,,user1,s6
press,e,,1750094776.552,0.137,0.0,0.9557,user1,s6
release,e,0.073,1750094776.625,,,,user1,s6
press,m,,1750094776.78,0.229,0.0,0.9557,user1,s6
release,m,0.071,1750094776.851,,,,user1,s6
press,e,,1750094776.921,0.14,0.0,0.9557,user1,s6
release,e,0.075,1750094776.996,,,,user1,s6
press,n,,1750094777.061,0.14,0.0,0.9558,user1,s6
release,n,0.052,1750094777.112,,,,user1,s6
press,t,,1750094777.303,0.242,0.0,0.9558,user1,s6
release,t,0.06,1750094777.363,,,,user1,s6
press,.,,1750094777.983,0.68,0.0,0.9558,user1,s6
release,.,0.01,1750094777.993,,,,user1,s6
press,Key.enter,,1750094778.515,0.532,0.0,0.9558,user1,s6
release,Key.enter,0.073,1750094778.588,,,,user1,s6
press,Key.shift,,1750094779.981,1.465,0.0,0.9558,user1,s6
press,U,,1750094780.285,0.304,0.0,0.9558,user1,s6
release,U,0.039,1750094780.324,,,,user1,s6
release,Key.shift,0.412,1750094780.393,,,,user1,s6
press,Key.backspace,,1750094781.404,1.119,1.0,0.9558,user1,s6
release,Key.backspace,0.062,1750094781.466,,,,user1,s6
press,Key.shift,,1750094781.722,0.318,0.0,0.9558,user1,s6
press,I,,1750094781.958,0.236,0.0,0.9558,user1,s6
release,Key.shift,0.305,1750094782.027,,,,user1,s6
release,i,11.293,1750094782.029,,,,user1,s6
press,t,,1750094782.261,0.303,0.0,0.9558,user1,s6
release,t,0.074,1750094782.335,,,,user1,s6
press,s,,1750094782.547,0.286,0.0,0.9558,user1,s6
release,s,0.045,1750094782.591,,,,user1,s6
press,Key.space,,1750094782.669,0.123,0.0,0.9558,user1,s6
release,Key.space,0.053,1750094782.722,,,,user1,s6
press,c,,1750094783.843,1.173,0.0,0.9558,user1,s6
release,c,0.068,1750094783.91,,,,user1,s6
press,o,,1750094784.061,0.218,0.0,0.9558,user1,s6
release,o,0.081,1750094784.142,,,,user1,s6
press,r,,1750094784.403,0.342,0.0,0.9558,user1,s6
release,r,0.079,1750094784.482,,,,user1,s6
press,e,,1750094784.573,0.17,0.0,0.9558,user1,s6
release,e,0.089,1750094784.662,,,,user1,s6
press,Key.space,,1750094784.741,0.168,0.0,0.9558,user1,s6
release,Key.space,0.054,1750094784.795,,,,user1,s6
press,c,,1750094785.305,0.564,0.0,0.9558,user1,s6
release,c,0.068,1750094785.373,,,,user1,s6
press,o,,1750094785.437,0.132,0.0,0.9558,user1,s6
release,o,0.072,1750094785.509,,,,user1,s6
press,m,,1750094785.65,0.213,0.0,0.9558,user1,s6
release,m,0.047,1750094785.697,,,,user1,s6
press,p,,1750094785.872,0.223,0.0,0.9558,user1,s6
release,p,0.069,1750094785.942,,,,user1,s6
press,o,,1750094786.05,0.178,0.0,0.9559,user1,s6
release,o,0.077,1750094786.128,,,,user1,s6
press,n,,1750094786.413,0.363,0.0,0.9559,user1,s6
release,n,0.077,1750094786.49,,,,user1,s6
press,e,,1750094786.604,0.191,0.0,0.9559,user1,s6
release,e,0.063,1750094786.667,,,,user1,s6
press,n,,1750094786.695,0.091,0.0,0.9559,user1,s6
release,n,0.053,1750094786.748,,,,user1,s6
press,t,,1750094787.017,0.322,0.0,0.9559,user1,s6
release,t,0.03,1750094787.047,,,,user1,s6
press,s,,1750094787.277,0.26,0.0,0.9559,user1,s6
release,s,0.062,1750094787.339,,,,user1,s6
press,Key.space,,1750094788.259,0.982,0.0,0.9559,user1,s6
release,Key.space,0.07,1750094788.329,,,,user1,s6
press,i,,1750094788.771,0.512,0.0,0.9559,user1,s6
release,i,0.073,1750094788.844,,,,user1,s6
press,n,,1750094788.949,0.178,0.0,0.9559,user1,s6
release,n,0.073,1750094789.022,,,,user1,s6
press,c,,1750094789.26,0.311,0.0,0.9559,user1,s6
release,c,0.053,1750094789.313,,,,user1,s6
press,l,,1750094789.443,0.183,0.0,0.9559,user1,s6
release,l,0.063,1750094789.506,,,,user1,s6
press,u,,1750094789.698,0.255,0.0,0.9559,user1,s6
release,u,0.068,1750094789.767,,,,user1,s6
press,d,,1750094789.983,0.285,0.0,0.9559,user1,s6
release,d,0.039,1750094790.022,,,,user1,s6
press,e,,1750094790.127,0.144,0.0,0.9559,user1,s6
release,e,0.067,1750094790.193,,,,user1,s6
press,Key.space,,1750094790.28,0.154,0.0,0.9559,user1,s6
release,Key.space,0.064,1750094790.345,,,,user1,s6
press,Key.shift,,1750094796.549,6.269,0.0,0.956,user1,s6
press,Key.shift,,1750094797.076,0.527,0.0,0.956,user1,s6
press,Key.shift,,1750094797.108,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.14,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.173,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.205,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.237,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.27,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.3,0.03,0.0,0.956,user1,s6
press,Key.shift,,1750094797.332,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.364,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.397,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.429,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.46,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.492,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.525,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.557,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.591,0.034,0.0,0.956,user1,s6
press,Key.shift,,1750094797.623,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.657,0.035,0.0,0.956,user1,s6
press,Key.shift,,1750094797.686,0.029,0.0,0.956,user1,s6
press,Key.shift,,1750094797.719,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.751,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.784,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.814,0.03,0.0,0.956,user1,s6
press,Key.shift,,1750094797.844,0.03,0.0,0.956,user1,s6
press,Key.shift,,1750094797.877,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094797.909,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.941,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094797.973,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.005,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.037,0.031,0.0,0.956,user1,s6
press,Key.shift,,1750094798.069,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.101,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.133,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.165,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.197,0.031,0.0,0.956,user1,s6
press,Key.shift,,1750094798.229,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.261,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.293,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.325,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.357,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.388,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.42,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.453,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094798.485,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.517,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094798.549,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.581,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.613,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094798.645,0.031,0.0,0.956,user1,s6
press,Key.shift,,1750094798.678,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094798.709,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.742,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094798.776,0.034,0.0,0.956,user1,s6
press,Key.shift,,1750094798.808,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.837,0.029,0.0,0.956,user1,s6
press,Key.shift,,1750094798.869,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.901,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.933,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.965,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094798.997,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094799.029,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094799.062,0.033,0.0,0.956,user1,s6
press,Key.shift,,1750094799.093,0.031,0.0,0.956,user1,s6
press,Key.shift,,1750094799.125,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094799.157,0.032,0.0,0.956,user1,s6
press,Key.shift,,1750094799.19,0.033,0.0,0.956,user1,s6
press,R,,1750094799.201,0.011,0.0,0.956,user1,s6
release,R,0.111,1750094799.312,,,,user1,s6
press,P,,1750094800.53,1.329,0.0,0.956,user1,s6
release,P,0.071,1750094800.601,,,,user1,s6
press,A,,1750094800.812,0.282,0.0,0.956,user1,s6
release,A,0.044,1750094800.856,,,,user1,s6
release,Key.shift,1.692,1750094800.882,,,,user1,s6
press,Key.space,,1750094801.456,0.644,0.0,0.956,user1,s6
release,Key.space,0.008,1750094801.464,,,,user1,s6
press,f,,1750094803.276,1.82,0.0,0.9561,user1,s6
release,f,0.117,1750094803.392,,,,user1,s6
press,o,,1750094803.425,0.149,0.0,0.9561,user1,s6
release,o,0.104,1750094803.529,,,,user1,s6
press,r,,1750094803.594,0.169,0.0,0.9561,user1,s6
release,r,0.068,1750094803.662,,,,user1,s6
press,Key.space,,1750094803.699,0.105,0.0,0.9561,user1,s6
release,Key.space,0.061,1750094803.76,,,,user1,s6
press,a,,1750094806.213,2.514,0.0,0.9561,user1,s6
release,a,0.052,1750094806.265,,,,user1,s6
press,u,,1750094806.416,0.204,0.0,0.9561,user1,s6
release,u,0.08,1750094806.497,,,,user1,s6
press,t,,1750094806.633,0.217,0.0,0.9561,user1,s6
release,t,0.066,1750094806.699,,,,user1,s6
press,o,,1750094806.842,0.209,0.0,0.9561,user1,s6
release,o,0.065,1750094806.907,,,,user1,s6
press,m,,1750094809.542,2.7,0.0,0.9561,user1,s6
release,m,0.053,1750094809.595,,,,user1,s6
press,a,,1750094809.702,0.159,0.0,0.9561,user1,s6
release,a,0.088,1750094809.79,,,,user1,s6
press,t,,1750094810.083,0.381,0.0,0.9561,user1,s6
release,t,0.047,1750094810.13,,,,user1,s6
press,i,,1750094810.198,0.115,0.0,0.9561,user1,s6
release,i,0.077,1750094810.275,,,,user1,s6
press,n,,1750094810.422,0.224,0.0,0.9561,user1,s6
release,n,0.061,1750094810.483,,,,user1,s6
press,g,,1750094810.619,0.197,0.0,0.9561,user1,s6
release,g,0.064,1750094810.683,,,,user1,s6
press,Key.space,,1750094810.761,0.142,0.0,0.9561,user1,s6
release,Key.space,0.058,1750094810.819,,,,user1,s6
press,r,,1750094812.244,1.483,0.0,0.9562,user1,s6
release,r,0.062,1750094812.306,,,,user1,s6
press,o,,1750094812.45,0.206,0.0,0.9562,user1,s6
release,o,0.072,1750094812.522,,,,user1,s6
press,u,,1750094812.694,0.244,0.0,0.9562,user1,s6
release,u,0.034,1750094812.728,,,,user1,s6
press,t,,1750094812.839,0.145,0.0,0.9562,user1,s6
release,t,0.077,1750094812.916,,,,user1,s6
press,i,,1750094812.985,0.145,0.0,0.9562,user1,s6
release,i,0.068,1750094813.053,,,,user1,s6
press,n,,1750094813.215,0.23,0.0,0.9562,user1,s6
release,n,0.054,1750094813.269,,,,user1,s6
press,e,,1750094813.39,0.176,0.0,0.9562,user1,s6
release,e,0.094,1750094813.484,,,,user1,s6
press,Key.space,,1750094813.564,0.174,0.0,0.9562,user1,s6
release,Key.space,0.05,1750094813.614,,,,user1,s6
press,d,,1750094816.263,2.698,0.0,0.9562,user1,s6
release,d,0.046,1750094816.309,,,,user1,s6
press,i,,1750094816.41,0.147,0.0,0.9562,user1,s6
release,i,0.072,1750094816.481,,,,user1,s6
press,f,,1750094816.564,0.154,0.0,0.9562,user1,s6
release,f,0.071,1750094816.635,,,,user1,s6
press,i,,1750094816.693,0.129,0.0,0.9562,user1,s6
release,i,0.04,1750094816.733,,,,user1,s6
press,Key.backspace,,1750094817.192,0.499,1.0,0.9562,user1,s6
release,Key.backspace,0.057,1750094817.249,,,,user1,s6
press,Key.backspace,,1750094817.344,0.152,1.0,0.9562,user1,s6
release,Key.backspace,0.074,1750094817.419,,,,user1,s6
press,g,,1750094818.453,1.108,0.0,0.9562,user1,s6
release,g,0.081,1750094818.533,,,,user1,s6
press,i,,1750094818.619,0.166,0.0,0.9562,user1,s6
release,i,0.066,1750094818.685,,,,user1,s6
press,t,,1750094818.784,0.165,0.0,0.9562,user1,s6
release,t,0.071,1750094818.855,,,,user1,s6
press,a,,1750094819.197,0.413,0.0,0.9562,user1,s6
release,a,0.064,1750094819.261,,,,user1,s6
press,l,,1750094819.457,0.26,0.0,0.9562,user1,s6
release,l,0.068,1750094819.525,,,,user1,s6
press,Key.space,,1750094819.736,0.28,0.0,0.9562,user1,s6
release,Key.space,0.046,1750094819.783,,,,user1,s6
press,Key.backspace,,1750094821.668,1.931,1.0,0.9563,user1,s6
release,Key.backspace,0.132,1750094821.8,,,,user1,s6
press,s,,1750094822.983,1.315,0.0,0.9563,user1,s6
release,s,0.086,1750094823.069,,,,user1,s6
press,",",,1750094823.733,0.75,0.0,0.9563,user1,s6
release,",",0.027,1750094823.759,,,,user1,s6
press,Key.space,,1750094823.943,0.21,0.0,0.9563,user1,s6
release,Key.space,0.072,1750094824.015,,,,user1,s6
press,Key.shift,,1750094825.651,1.709,0.0,0.9563,user1,s6
press,B,,1750094825.796,0.145,0.0,0.9563,user1,s6
release,B,0.062,1750094825.858,,,,user1,s6
press,P,,1750094826.164,0.368,0.0,0.9563,user1,s6
release,P,0.079,1750094826.243,,,,user1,s6
press,M,,1750094826.441,0.277,0.0,0.9563,user1,s6
release,M,0.048,1750094826.489,,,,user1,s6
release,Key.shift,1.036,1750094826.688,,,,user1,s6
press,Key.space,,1750094827.257,0.816,0.0,0.9563,user1,s6
release,Key.space,0.066,1750094827.323,,,,user1,s6
press,f,,1750094827.861,0.605,0.0,0.9563,user1,s6
release,f,0.066,1750094827.927,,,,user1,s6
press,o,,1750094828.059,0.197,0.0,0.9563,user1,s6
release,o,0.088,1750094828.146,,,,user1,s6
press,r,,1750094828.214,0.155,0.0,0.9563,user1,s6
release,r,0.061,1750094828.275,,,,user1,s6
press,Key.space,,1750094828.326,0.111,0.0,0.9563,user1,s6
release,Key.space,0.052,1750094828.377,,,,user1,s6
press,d,,1750094828.59,0.264,0.0,0.9563,user1,s6
release,d,0.071,1750094828.661,,,,user1,s6
press,e,,1750094828.774,0.184,0.0,0.9563,user1,s6
release,e,0.026,1750094828.8,,,,user1,s6
press,i,,1750094829.075,0.301,0.0,0.9564,user1,s6
release,i,0.049,1750094829.124,,,,user1,s6
press,s,,1750094829.188,0.112,0.0,0.9564,user1,s6
release,s,0.036,1750094829.224,,,,user1,s6
press,Key.backspace,,1750094829.705,0.517,1.0,0.9564,user1,s6
release,Key.backspace,0.087,1750094829.792,,,,user1,s6
press,Key.backspace,,1750094830.433,0.728,1.0,0.9564,user1,s6
release,Key.backspace,0.097,1750094830.53,,,,user1,s6
press,s,,1750094830.992,0.559,0.0,0.9564,user1,s6
release,s,0.051,1750094831.043,,,,user1,s6
press,i,,1750094831.116,0.124,0.0,0.9564,user1,s6
release,i,0.076,1750094831.193,,,,user1,s6
press,g,,1750094831.532,0.416,0.0,0.9564,user1,s6
release,g,0.05,1750094831.582,,,,user1,s6
press,n,,1750094831.681,0.149,0.0,0.9564,user1,s6
release,n,0.064,1750094831.746,,,,user1,s6
press,i,,1750094831.868,0.187,0.0,0.9564,user1,s6
release,i,0.063,1750094831.931,,,,user1,s6
press,n,,1750094832.024,0.155,0.0,0.9564,user1,s6
release,n,0.054,1750094832.078,,,,user1,s6
press,g,,1750094832.315,0.292,0.0,0.9564,user1,s6
release,g,0.069,1750094832.385,,,,user1,s6
press,Key.space,,1750094832.913,0.597,0.0,0.9564,user1,s6
release,Key.space,0.038,1750094832.951,,,,user1,s6
press,a,,1750094834.161,1.248,0.0,0.9564,user1,s6
release,a,0.066,1750094834.228,,,,user1,s6
press,n,,1750094834.355,0.194,0.0,0.9564,user1,s6
release,n,0.063,1750094834.418,,,,user1,s6
press,f,,1750094834.554,0.199,0.0,0.9564,user1,s6
release,f,0.057,1750094834.611,,,,user1,s6
press,Key.backspace,,1750094835.313,0.759,1.0,0.9564,user1,s6
release,Key.backspace,0.071,1750094835.384,,,,user1,s6
press,d,,1750094835.488,0.175,0.0,0.9564,user1,s6
release,d,0.075,1750094835.563,,,,user1,s6
press,Key.space,,1750094835.701,0.213,0.0,0.9564,user1,s6
release,Key.space,0.048,1750094835.749,,,,user1,s6
press,o,,1750094836.041,0.34,0.0,0.9564,user1,s6
release,o,0.071,1750094836.112,,,,user1,s6
press,p,,1750094836.243,0.202,0.0,0.9564,user1,s6
release,p,0.062,1750094836.305,,,,user1,s6
press,t,,1750094836.448,0.205,0.0,0.9564,user1,s6
release,t,0.073,1750094836.521,,,,user1,s6
press,i,,1750094836.56,0.112,0.0,0.9564,user1,s6
release,i,0.06,1750094836.62,,,,user1,s6
press,m,,1750094836.769,0.208,0.0,0.9564,user1,s6
release,m,0.056,1750094836.825,,,,user1,s6
press,i,,1750094836.945,0.177,0.0,0.9564,user1,s6
release,i,0.069,1750094837.014,,,,user1,s6
press,z,,1750094837.387,0.442,0.0,0.9564,user1,s6
release,z,0.098,1750094837.485,,,,user1,s6
press,i,,1750094837.594,0.207,0.0,0.9564,user1,s6
release,i,0.103,1750094837.697,,,,user1,s6
press,n,,1750094838.337,0.743,0.0,0.9565,user1,s6
release,n,0.052,1750094838.389,,,,user1,s6
press,g,,1750094838.643,0.306,0.0,0.9565,user1,s6
release,g,0.067,1750094838.711,,,,user1,s6
press,Key.space,,1750094839.142,0.499,0.0,0.9565,user1,s6
release,Key.space,0.046,1750094839.188,,,,user1,s6
press,w,,1750094840.204,1.062,0.0,0.9565,user1,s6
release,w,0.03,1750094840.234,,,,user1,s6
press,o,,1750094840.447,0.243,0.0,0.9565,user1,s6
release,o,0.062,1750094840.509,,,,user1,s6
press,r,,1750094840.664,0.217,0.0,0.9565,user1,s6
release,r,0.066,1750094840.73,,,,user1,s6
press,k,,1750094840.86,0.196,0.0,0.9565,user1,s6
release,k,0.054,1750094840.914,,,,user1,s6
press,f,,1750094841.226,0.365,0.0,0.9565,user1,s6
release,f,0.079,1750094841.305,,,,user1,s6
press,l,,1750094841.434,0.209,0.0,0.9565,user1,s6
release,l,0.035,1750094841.469,,,,user1,s6
press,o,,1750094841.607,0.173,0.0,0.9565,user1,s6
release,o,0.079,1750094841.686,,,,user1,s6
press,w,,1750094841.942,0.335,0.0,0.9565,user1,s6
release,w,0.034,1750094841.976,,,,user1,s6
press,s,,1750094842.152,0.21,0.0,0.9565,user1,s6
release,s,0.064,1750094842.216,,,,user1,s6
press,",",,1750094843.533,1.381,0.0,0.9565,user1,s6
release,",",0.044,1750094843.577,,,,user1,s6
press,Key.space,,1750094843.742,0.209,0.0,0.9565,user1,s6
release,Key.space,0.034,1750094843.776,,,,user1,s6
press,a,,1750094844.203,0.461,0.0,0.9565,user1,s6
release,a,0.083,1750094844.286,,,,user1,s6
press,n,,1750094844.583,0.38,0.0,0.9565,user1,s6
release,n,0.035,1750094844.618,,,,user1,s6
press,d,,1750094844.662,0.079,0.0,0.9565,user1,s6
release,d,0.052,1750094844.713,,,,user1,s6
press,Key.space,,1750094844.83,0.169,0.0,0.9565,user1,s6
release,Key.space,0.033,1750094844.864,,,,user1,s6
press,Key.shift,,1750094845.05,0.22,0.0,0.9565,user1,s6
press,A,,1750094845.246,0.196,0.0,0.9565,user1,s6
release,A,0.091,1750094845.337,,,,user1,s6
press,I,,1750094845.519,0.274,0.0,0.9565,user1,s6
release,Key.shift,0.494,1750094845.544,,,,user1,s6
release,i,8.003,1750094845.598,,,,user1,s6
press,Key.space,,1750094846.653,1.134,0.0,0.9566,user1,s6
release,Key.space,0.085,1750094846.738,,,,user1,s6
press,t,,1750094847.103,0.45,0.0,0.9566,user1,s6
release,t,0.055,1750094847.158,,,,user1,s6
press,o,,1750094847.403,0.301,0.0,0.9566,user1,s6
release,o,0.094,1750094847.498,,,,user1,s6
press,Key.space,,1750094847.642,0.239,0.0,0.9566,user1,s6
release,Key.space,0.032,1750094847.674,,,,user1,s6
press,i,,1750094847.847,0.205,0.0,0.9566,user1,s6
release,i,0.066,1750094847.913,,,,user1,s6
press,n,,1750094848.016,0.169,0.0,0.9566,user1,s6
release,n,0.065,1750094848.081,,,,user1,s6
press,t,,1750094848.333,0.317,0.0,0.9566,user1,s6
release,t,0.067,1750094848.401,,,,user1,s6
press,r,,1750094848.513,0.18,0.0,0.9566,user1,s6
release,r,0.06,1750094848.573,,,,user1,s6
press,o,,1750094848.752,0.239,0.0,0.9566,user1,s6
release,o,0.048,1750094848.8,,,,user1,s6
press,d,,1750094849.173,0.421,0.0,0.9566,user1,s6
release,d,0.049,1750094849.223,,,,user1,s6
press,u,,1750094849.314,0.141,0.0,0.9566,user1,s6
release,u,0.07,1750094849.384,,,,user1,s6
press,c,,1750094849.513,0.199,0.0,0.9566,user1,s6
release,c,0.082,1750094849.595,,,,user1,s6
press,e,,1750094849.806,0.293,0.0,0.9566,user1,s6
release,e,0.019,1750094849.826,,,,user1,s6
press,Key.space,,1750094851.001,1.194,0.0,0.9566,user1,s6
release,Key.space,0.057,1750094851.057,,,,user1,s6
press,a,,1750094852.482,1.482,0.0,0.9566,user1,s6
release,a,0.094,1750094852.576,,,,user1,s6
press,d,,1750094852.715,0.232,0.0,0.9566,user1,s6
release,d,0.062,1750094852.777,,,,user1,s6
press,a,,1750094852.938,0.223,0.0,0.9566,user1,s6
release,a,0.059,1750094852.997,,,,user1,s6
press,p,,1750094853.432,0.494,0.0,0.9566,user1,s6
release,p,0.087,1750094853.519,,,,user1,s6
press,t,,1750094853.674,0.242,0.0,0.9566,user1,s6
release,t,0.058,1750094853.732,,,,user1,s6
press,i,,1750094853.853,0.179,0.0,0.9566,user1,s6
release,i,0.057,1750094853.91,,,,user1,s6
press,v,,1750094854.213,0.36,0.0,0.9566,user1,s6
release,v,0.06,1750094854.272,,,,user1,s6
press,e,,1750094854.476,0.263,0.0,0.9566,user1,s6
release,e,0.037,1750094854.512,,,,user1,s6
press,Key.space,,1750094854.606,0.13,0.0,0.9566,user1,s6
release,Key.space,0.05,1750094854.656,,,,user1,s6
press,d,,1750094854.842,0.237,0.0,0.9566,user1,s6
release,d,0.047,1750094854.89,,,,user1,s6
press,e,,1750094855.353,0.51,0.0,0.9567,user1,s6
release,e,0.054,1750094855.406,,,,user1,s6
press,c,,1750094855.584,0.231,0.0,0.9567,user1,s6
release,c,0.073,1750094855.656,,,,user1,s6
press,i,,1750094855.814,0.23,0.0,0.9567,user1,s6
release,i,0.069,1750094855.882,,,,user1,s6
press,s,,1750094855.983,0.169,0.0,0.9567,user1,s6
release,s,0.022,1750094856.005,,,,user1,s6
press,i,,1750094856.068,0.085,0.0,0.9567,user1,s6
release,i,0.055,1750094856.123,,,,user1,s6
press,o,,1750094856.256,0.188,0.0,0.9567,user1,s6
release,o,0.071,1750094856.327,,,,user1,s6
press,n,,1750094856.523,0.267,0.0,0.9567,user1,s6
release,n,0.012,1750094856.535,,,,user1,s6
press,-,,1750094857.158,0.635,0.0,0.9567,user1,s6
release,-,0.032,1750094857.19,,,,user1,s6
press,m,,1750094857.542,0.385,0.0,0.9567,user1,s6
release,m,0.025,1750094857.568,,,,user1,s6
press,a,,1750094857.664,0.122,0.0,0.9567,user1,s6
release,a,0.111,1750094857.776,,,,user1,s6
press,k,,1750094857.81,0.145,0.0,0.9567,user1,s6
release,k,0.057,1750094857.867,,,,user1,s6
press,i,,1750094858.126,0.316,0.0,0.9567,user1,s6
release,i,0.068,1750094858.194,,,,user1,s6
press,n,,1750094858.321,0.195,0.0,0.9567,user1,s6
release,n,0.06,1750094858.381,,,,user1,s6
press,g,,1750094858.742,0.421,0.0,0.9567,user1,s6
release,g,0.022,1750094858.765,,,,user1,s6
press,.,,1750094859.113,0.371,0.0,0.9567,user1,s6
release,.,0.052,1750094859.165,,,,user1,s6
press,Key.esc,,1750094861.97,2.857,0.0,0.9567,user1,s6
release,Key.esc,0.092,1750094862.062,,,,user1,s6
